	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.9450431034482759	0.24737274220032845	0.41379310344827586	0.19482758620689655
1	0.9547413793103449	0.5873563218390804	0.596551724137931	0.628735632183908
2	0.9601293103448276	0.589983579638752	0.7528735632183907	0.5201149425287356
3	0.9553216180371353	0.5750684181718665	0.582183908045977	0.6448275862068965
4	0.9612068965517241	0.5812807881773401	0.628735632183908	0.5798850574712645
5	0.9612068965517241	0.6116584564860428	0.7011494252873562	0.6017241379310346
6	0.958554376657825	0.5957307060755335	0.675287356321839	0.5770114942528736
7	0.9633620689655172	0.6163382594417078	0.6580459770114944	0.6028735632183908
8	0.9601293103448276	0.5594417077175698	0.646551724137931	0.5402298850574713
9	0.9644396551724138	0.6137110016420361	0.7068965517241379	0.5804597701149425
