	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.9451259946949603	0.527832512315271	0.5603448275862069	0.5683908045977012
1	0.9601293103448276	0.5527914614121511	0.6436781609195401	0.5126436781609195
2	0.9612068965517241	0.5242872070458278	0.5660919540229884	0.5488505747126436
3	0.951011273209549	0.5511867442901925	0.5921182266009852	0.5530377668308702
4	0.9537466843501327	0.5123152709359606	0.5890804597701149	0.514367816091954
5	0.9601293103448276	0.6402298850574712	0.7574712643678162	0.595977011494253
6	0.9633620689655172	0.5593869731800766	0.6379310344827587	0.5385057471264367
7	0.96875	0.6142309797482212	0.6810344827586207	0.5982758620689654
8	0.9644396551724138	0.610434393193014	0.6787356321839081	0.5958128078817733
9	0.9617871352785146	0.5216769820218097	0.6293103448275862	0.5008210180623974
