	precision	recall	f1-score	support
0	0.9739027283511269	0.9727488151658767	0.9733254297569651	844.0
1	0.6515151515151515	0.6615384615384615	0.6564885496183206	65.0
accuracy	0.9504950495049505	0.9504950495049505	0.9504950495049505	0.9504950495049505
macro avg	0.8127089399331392	0.8171436383521691	0.8149069896876429	909.0
weighted avg	0.9508497113056501	0.9504950495049505	0.950669327216798	909.0
