	precision	recall	f1-score	support
0	0.969626168224299	0.9834123222748815	0.9764705882352941	844.0
1	0.7358490566037735	0.6	0.6610169491525424	65.0
accuracy	0.9559955995599559	0.9559955995599559	0.9559955995599559	0.9559955995599559
macro avg	0.8527376124140362	0.7917061611374407	0.8187437686939183	909.0
weighted avg	0.9529094330699159	0.9559955995599559	0.9539133973217859	909.0
