	precision	recall	f1-score	support
0	0.9797377830750894	0.9739336492890995	0.9768270944741533	844.0
1	0.6857142857142857	0.7384615384615385	0.7111111111111111	65.0
accuracy	0.9570957095709571	0.9570957095709571	0.9570957095709571	0.9570957095709571
macro avg	0.8327260343946876	0.856197593875319	0.8439691027926322	909.0
weighted avg	0.958713000535538	0.9570957095709571	0.9578265016044086	909.0
