	precision	recall	f1-score	support
0	0.9810874704491725	0.9834123222748815	0.9822485207100592	844.0
1	0.7777777777777778	0.7538461538461538	0.7656250000000001	65.0
accuracy	0.966996699669967	0.966996699669967	0.966996699669967	0.966996699669967
macro avg	0.8794326241134751	0.8686292380605176	0.8739367603550297	909.0
weighted avg	0.9665493736134841	0.966996699669967	0.9667583899662155	909.0
