	precision	recall	f1-score	support
0	0.9565217391304348	0.990521327014218	0.9732246798603028	844.0
1	0.7714285714285715	0.4153846153846154	0.54	65.0
accuracy	0.9493949394939494	0.9493949394939494	0.9493949394939494	0.9493949394939494
macro avg	0.8639751552795032	0.7029529711994167	0.7566123399301514	909.0
weighted avg	0.9432862540912477	0.9493949394939494	0.9422460173840436	909.0
