	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.956140350877193	0.24883040935672518	0.26535087719298245	0.25
1	0.9605263157894737	0.30350877192982456	0.31140350877192985	0.3055555555555556
2	0.9642543859649123	0.25847953216374275	0.2850877192982456	0.24707602339181284
3	0.9653508771929824	0.31257309941520467	0.32163742690058483	0.31140350877192985
4	0.9572368421052632	0.31988304093567255	0.32456140350877194	0.33040935672514626
5	0.956140350877193	0.3482456140350877	0.33918128654970764	0.38011695906432746
6	0.9627192982456141	0.30994152046783624	0.32894736842105265	0.3026315789473684
7	0.9528508771929824	0.2944444444444445	0.3026315789473684	0.3055555555555555
8	0.9616228070175439	0.3064327485380117	0.304093567251462	0.3172514619883041
9	0.9605263157894737	0.26169590643274854	0.2719298245614035	0.26169590643274854
10	0.9642543859649123	0.3111111111111111	0.3172514619883041	0.3157894736842105
11	0.9692982456140351	0.32105263157894737	0.3333333333333333	0.31432748538011696
12	0.9620614035087719	0.28149540517961574	0.29093567251461994	0.2814327485380117
13	0.9660087719298246	0.29327485380116963	0.3055555555555555	0.29239766081871343
14	0.9521929824561404	0.3108187134502923	0.30847953216374274	0.33040935672514615
