	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.9607095490716181	0.5207717569786535	0.632183908045977	0.4603448275862069
1	0.9596319628647215	0.5366995073891626	0.5839080459770114	0.5212643678160919
2	0.9579741379310345	0.711961601616774	0.6944991789819376	0.8074712643678161
3	0.9612897877984085	0.6671592775041052	0.6816091954022989	0.710344827586207
4	0.9639423076923077	0.5460591133004926	0.6028735632183907	0.5339080459770116
5	0.9607095490716181	0.6456486042692939	0.6643678160919539	0.6735632183908046
6	0.9612897877984085	0.6620689655172414	0.6545977011494253	0.7183908045977011
7	0.9579741379310345	0.5421032989998508	0.5591954022988507	0.5591954022988507
8	0.9665948275862069	0.7198139025725233	0.7557471264367815	0.7459770114942529
9	0.9698275862068966	0.6598543219232874	0.731609195402299	0.6502463054187192
