	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.9594298245614035	0.318421052631579	0.3274853801169591	0.3260233918128655
1	0.9539473684210527	0.332748538011696	0.33771929824561403	0.3406432748538012
2	0.9653508771929824	0.2776942355889725	0.28289473684210525	0.27923976608187134
3	0.9703947368421053	0.36549707602339165	0.3684210526315789	0.37719298245614036
4	0.9649122807017544	0.37974101921470343	0.3793859649122807	0.3961988304093567
5	0.9730263157894736	0.32748538011695916	0.3333333333333333	0.32894736842105265
6	0.9714912280701754	0.3622807017543859	0.3684210526315789	0.36403508771929827
7	0.9741228070175438	0.3684210526315789	0.37719298245614036	0.3684210526315789
8	0.9703947368421053	0.3830409356725146	0.3830409356725146	0.3961988304093567
9	0.9692982456140351	0.33918128654970764	0.3333333333333333	0.35526315789473684
10	0.9631578947368421	0.3812865497076023	0.3786549707602339	0.3991228070175439
11	0.9609649122807017	0.3385964912280702	0.3347953216374269	0.35964912280701755
12	0.9714912280701754	0.341812865497076	0.35964912280701755	0.3333333333333333
13	0.9692982456140351	0.31111111111111106	0.32894736842105265	0.30409356725146197
14	0.9671052631578947	0.3187134502923976	0.3333333333333333	0.3187134502923976
