	precision	recall	f1-score	support
0	0.9619815668202765	0.9893364928909952	0.9754672897196262	844.0
1	0.7804878048780488	0.49230769230769234	0.6037735849056605	65.0
accuracy	0.9537953795379538	0.9537953795379538	0.9537953795379538	0.9537953795379538
macro avg	0.8712346858491626	0.7408220925993438	0.7896204373126433	909.0
weighted avg	0.9490034650312283	0.9537953795379538	0.9488885319496505	909.0
