	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.9520888594164456	0.44623078071353933	0.5459770114942529	0.43374384236453206
1	0.959051724137931	0.6196791714033093	0.6508210180623974	0.6241379310344828
2	0.9601293103448276	0.6448275862068966	0.7442528735632183	0.6206896551724138
3	0.9698275862068966	0.5991889336716923	0.6413793103448276	0.6022988505747127
4	0.9655172413793104	0.642200328407225	0.707471264367816	0.6356321839080461
5	0.9644396551724138	0.6729885057471265	0.7275862068965517	0.6954022988505748
6	0.9617871352785146	0.6015051997810619	0.685632183908046	0.5833333333333334
7	0.9645225464190982	0.6399288451012591	0.675287356321839	0.671264367816092
8	0.9628647214854111	0.5384908195253022	0.5603448275862069	0.557471264367816
9	0.958554376657825	0.6694033935413246	0.735632183908046	0.6793103448275863
