	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.9456233421750663	0.410919540229885	0.48908045977011494	0.37413793103448273
1	0.9428879310344828	0.5670498084291189	0.5568965517241379	0.6614942528735632
2	0.9525862068965517	0.541871921182266	0.5603448275862069	0.6080459770114941
3	0.9622844827586207	0.6338259441707718	0.6666666666666667	0.6379310344827587
4	0.9482758620689655	0.5593048713738369	0.593103448275862	0.6379310344827587
5	0.9579741379310345	0.5183634373289546	0.6137931034482758	0.47356321839080456
6	0.9644396551724138	0.5093869731800766	0.5603448275862069	0.5109195402298851
7	0.9601293103448276	0.5668582375478928	0.7011494252873562	0.5080459770114942
8	0.9558189655172413	0.5519704433497538	0.560919540229885	0.5752873563218389
9	0.9542440318302388	0.4963875205254515	0.6408045977011494	0.46091954022988507
