	precision	recall	f1-score	support
0	0.9832535885167464	0.9739336492890995	0.9785714285714285	844.0
1	0.6986301369863014	0.7846153846153846	0.7391304347826088	65.0
accuracy	0.9603960396039604	0.9603960396039604	0.9603960396039604	0.9603960396039604
macro avg	0.8409418627515239	0.879274516952242	0.8588509316770186	909.0
weighted avg	0.962900976471115	0.9603960396039604	0.961449685341205	909.0
