	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.9461538461538466	0.29255189255189257	0.31648351648351647	0.29945054945054944
1	0.9538461538461538	0.4021978021978022	0.4175824175824176	0.4102564102564103
2	0.9593406593406596	0.3483516483516484	0.3498168498168498	0.35897435897435903
3	0.9582417582417584	0.3787545787545787	0.39194139194139194	0.3791208791208791
4	0.9626373626373628	0.3560439560439561	0.36080586080586075	0.37179487179487175
5	0.9614163614163613	0.353113553113553	0.36446886446886445	0.35714285714285715
6	0.9626373626373624	0.36520146520146524	0.3699633699633699	0.37362637362637363
7	0.964713064713065	0.36483516483516487	0.3791208791208791	0.3644688644688645
8	0.963736263736264	0.4010989010989012	0.41208791208791207	0.4102564102564103
9	0.9637362637362641	0.31245421245421245	0.326007326007326	0.32051282051282054
10	0.9625152625152625	0.4010989010989011	0.3937728937728937	0.4230769230769231
11	0.9615384615384613	0.39926739926739935	0.4157509157509157	0.4065934065934066
12	0.963736263736264	0.3157509157509158	0.3315018315018315	0.31868131868131866
13	0.9725274725274725	0.38461538461538464	0.4010989010989011	0.3791208791208791
14	0.9604395604395607	0.30073260073260083	0.32967032967032966	0.2967032967032967
