	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.959051724137931	0.6316912972085384	0.632758620689655	0.6902298850574711
1	0.9617871352785146	0.5146141215106732	0.5706896551724138	0.5275862068965518
2	0.9617871352785146	0.5460591133004925	0.5862068965517241	0.5459770114942529
3	0.9671750663129973	0.6510673234811167	0.6729885057471265	0.7028735632183908
4	0.9655172413793104	0.6163506991093198	0.6954022988505748	0.5988505747126437
5	0.9639423076923077	0.5982758620689654	0.6379310344827587	0.6327586206896553
6	0.9622844827586207	0.6521719659650695	0.6764367816091954	0.6781609195402298
7	0.9633620689655172	0.6673234811165849	0.663793103448276	0.7155172413793104
8	0.9639423076923077	0.5883141762452108	0.635632183908046	0.595977011494253
9	0.960212201591512	0.7116037219485496	0.6936781609195402	0.8103448275862069
