	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.9671052631578947	0.29085213032581453	0.29970760233918126	0.28728070175438597
1	0.9671052631578947	0.254093567251462	0.27631578947368424	0.24269005847953215
2	0.9682017543859649	0.34064327485380114	0.3508771929824561	0.34941520467836257
3	0.9714912280701754	0.30994152046783624	0.32894736842105265	0.3026315789473684
4	0.9714912280701754	0.38888888888888884	0.39766081871345027	0.39473684210526316
5	0.9671052631578947	0.3751461988304094	0.38450292397660824	0.38011695906432746
6	0.9671052631578947	0.3690058479532164	0.3654970760233919	0.38596491228070173
7	0.9736842105263158	0.35634920634920636	0.3618421052631579	0.36111111111111116
8	0.9682017543859649	0.3844193817878028	0.3823099415204679	0.40497076023391815
9	0.9692982456140351	0.356140350877193	0.36257309941520466	0.35964912280701755
10	0.9671052631578947	0.30818713450292395	0.3157894736842105	0.30847953216374274
11	0.9703947368421053	0.3502923976608187	0.36111111111111116	0.35672514619883045
12	0.9638157894736842	0.312280701754386	0.32163742690058483	0.3172514619883041
13	0.9594298245614035	0.35	0.35233918128654973	0.35818713450292394
14	0.9714912280701754	0.3403508771929825	0.3523391812865497	0.33771929824561403
