	dev_accuracy	dev_f1	dev_precision	dev_recall
0	0.9539473684210527	0.21608187134502924	0.22807017543859648	0.21052631578947367
1	0.956140350877193	0.2783625730994152	0.28362573099415206	0.283625730994152
2	0.9572368421052632	0.31666666666666676	0.3230994152046784	0.33040935672514626
3	0.9605263157894737	0.33304093567251464	0.33771929824561403	0.3347953216374269
4	0.9620614035087719	0.33391812865497067	0.3318713450292397	0.34795321637426896
5	0.9616228070175439	0.3345029239766082	0.3347953216374269	0.3508771929824561
6	0.9528508771929824	0.304093567251462	0.3157894736842105	0.3026315789473684
7	0.9528508771929824	0.3327485380116959	0.3333333333333333	0.34795321637426896
8	0.9649122807017544	0.3274853801169591	0.32602339181286555	0.33918128654970764
9	0.9605263157894737	0.2774853801169591	0.29532163742690054	0.2719298245614035
10	0.9638157894736842	0.3423976608187134	0.3508771929824561	0.34649122807017546
11	0.9495614035087719	0.1766081871345029	0.18859649122807018	0.17251461988304093
12	0.9642543859649123	0.26131996658312445	0.2741228070175439	0.2573099415204679
13	0.9605263157894737	0.33304093567251464	0.34210526315789475	0.33918128654970764
14	0.9576754385964912	0.30789473684210533	0.31725146198830406	0.3157894736842105
