	precision	recall	f1-score	support
0	0.9915151515151515	0.9691943127962085	0.9802276812462551	844.0
1	0.6904761904761905	0.8923076923076924	0.7785234899328859	65.0
accuracy	0.9636963696369637	0.9636963696369637	0.9636963696369637	0.9636963696369637
macro avg	0.840995670995671	0.9307510025519504	0.8793755855895705	909.0
weighted avg	0.96998871315703	0.9636963696369637	0.9658043892381485	909.0
